	1mth	1mth	1week	1week	1week	2day	2day	2mth	2week	2week	2week	2week	2week	3day	3day	3day	3week	3week	3week	3week	4week	4week	4week	4week	5day	6day	6day	6mth	6mth	6mth	6mth	7mth	7mth	7mth	8mth	9mth	9mth	cases_new	cases_new	cases_new	cases_new	1day	1day	1day	1day	1day	1day	1day	1day	1day	1day	1day	1mth	1mth	1mth	1mth	1mth	1mth	1mth	1mth	1mth	1mth	1mth	1mth	1week	1week	1week	1week	1week	1week	1week	1week	1week	1week	2day	2day	2day	2day	2day	2day	2day	2day	2day	2day	2day	2mth	2mth	2mth	2week	2week	2week	2week	2week	2week	3day	3day	3day	3day	3day	3mth	3mth	3mth	3mth	3week	3week	3week	3week	3week	3week	3week	3week	3week	4day	4day	4day	4day	4day	4day	4day	4day	4day	4day	4day	4mth	4mth	4mth	4week	4week	4week	4week	4week	4week	4week	4week	5day	5day	5day	5day	5day	5day	5day	5day	5day	5day	5mth	5mth	5mth	5mth	5mth	5mth	5mth	5mth	6day	6day	6day	6day	6day	6day	6day	6day	6day	6day	6mth	6mth	6mth	6mth	6mth	6mth	7mth	7mth	7mth	7mth	7mth	7mth	7mth	7mth	8mth	8mth	8mth	8mth	8mth	8mth	8mth	9mth	9mth	9mth	9mth	9mth	9mth	9mth	9mth	9mth	9mth	cases_new	cases_new	cases_new	cases_new
2021-08-24	14	1623	42	490	53	669	583	21	17	1392	8	581	1	625	406	30	85	152	63	950	4	144	249	26	329	54	1	0	0	5	0	0	0	0	3	7	5	1422	396	351	1242	628	967	7	798	1010	494	5836	429	2309	5	72	19	6	2	73	0	112	15	232	1	0	1	0	135	49	49	59	0	99	45	4	1	6	1000	592	674	403	741	405	6616	317	2457	11	122	23	889	19	318	188	0	353	381	5	631	7351	267	2406	59	4	0	3	0	378	77	160	46	3	90	431	390	49	135	247	781	162	108	203	581	29	552	212	17	0	0	0	115	9	12	26	0	492	7	378	468	451	329	7	184	530	263	468	171	40	0	0	0	3	0	0	0	3	126	518	27	22	134	570	768	50	240	0	0	0	0	0	0	0	1	0	0	0	2	46	0	0	4	0	0	2	1	0	49	4	5	6	1	17	2	1	27	15	0	1743	1772	74	3376
2021-08-25	24	115	71	356	98	863	406	26	29	62	19	666	2	513	424	21	74	90	46	1035	0	89	225	8	410	64	1	1	0	2	0	0	0	4	0	6	2	1424	342	269	1390	558	662	11	867	949	552	8377	481	2467	5	46	30	8	1	318	2	80	14	293	2	1	37	1	129	44	63	49	0	113	70	6	3	8	1112	532	531	429	913	464	7171	490	2880	16	68	97	533	10	257	120	1	219	218	4	370	8500	273	2045	50	8	0	2	2	529	89	95	103	3	110	348	305	0	98	223	658	139	270	156	673	46	771	123	14	0	7	0	205	4	11	55	0	461	0	140	664	425	258	8	266	513	268	604	63	23	0	0	0	0	0	0	0	1	159	424	57	33	117	595	751	25	217	3	0	1	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	1	0	39	34	6	2	7	30	1	0	53	15	0	1832	2279	44	3224
2021-08-26	24	161	28	478	86	884	596	6	25	68	21	633	0	452	386	8	88	92	15	1295	16	33	248	16	370	45	0	2	0	2	1	1	0	0	1	10	10	1312	515	526	1170	426	916	4	1022	1062	759	8549	501	2163	15	50	60	28	0	158	0	79	17	326	4	1	13	5	120	27	86	12	2	137	51	3	5	2	1212	615	416	638	776	582	7163	437	2138	11	84	61	927	17	276	545	4	250	122	0	373	6508	245	1425	94	0	0	2	6	516	76	129	58	2	104	303	610	1	103	355	741	220	160	189	491	29	628	99	24	0	5	0	412	54	19	26	1	710	0	728	587	547	230	8	229	640	177	760	49	29	0	0	0	1	0	1	0	2	309	343	112	34	123	615	762	9	254	2	1	0	0	0	0	0	0	0	0	0	0	9	0	0	4	0	0	1	0	0	16	43	3	0	2	23	4	2	77	49	0	2785	1538	67	3487
2021-08-27	25	175	9	283	84	1079	810	76	17	74	8	862	4	669	403	11	76	63	42	822	27	39	186	12	353	38	1	0	0	3	4	0	0	3	0	4	15	1051	589	338	939	610	624	9	776	1291	652	8792	460	2483	9	122	33	5	0	167	3	42	64	441	0	0	0	0	81	33	138	43	0	125	64	3	2	1	1281	656	581	540	1066	450	6092	258	2114	7	100	13	410	11	314	305	0	255	117	0	674	6616	317	2457	122	0	0	11	6	1069	60	112	181	3	101	295	698	1	133	380	501	118	138	190	513	16	628	83	4	0	0	0	194	31	9	30	0	392	5	202	549	754	234	6	217	772	282	561	170	12	0	0	0	0	0	4	0	2	220	484	39	35	115	432	750	61	377	0	0	0	0	1	2	0	0	0	0	0	1	5	0	0	0	0	0	1	0	1	30	20	1	0	5	7	6	10	36	16	0	1809	2072	76	3010
2021-08-28	17	266	23	256	58	929	775	29	13	65	11	914	3	863	429	16	92	73	72	1577	12	160	157	0	520	69	1	0	0	5	1	0	1	0	0	10	8	1289	269	345	1061	714	774	41	959	1255	573	7084	425	2450	2	56	46	18	1	41	0	167	92	476	0	0	0	0	176	23	34	9	0	212	38	2	6	2	1389	580	697	653	1035	485	6400	883	1962	9	116	19	546	14	340	287	0	171	337	2	531	7171	490	2880	68	1	0	11	1	717	37	48	94	9	99	282	678	55	101	183	629	111	88	258	409	23	469	108	8	0	1	0	191	28	11	47	0	697	3	194	762	851	380	8	308	698	207	830	6	44	6	0	0	0	0	3	0	4	194	523	61	15	98	416	1019	40	440	4	0	0	0	9	2	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	14	26	1	9	14	6	6	15	34	6	5	1896	2162	98	2834
2021-08-29	52	238	5	219	57	809	693	17	13	65	11	914	3	884	638	11	125	74	67	3126	8	60	230	0	898	91	1	0	0	2	0	59	1	0	0	15	11	1316	636	329	1208	602	861	6	694	1379	581	6565	598	1883	2	63	37	6	1	32	1	77	46	290	0	1	35	0	171	13	49	18	0	164	34	4	1	1	1511	459	686	676	1002	578	6326	429	2086	5	72	13	352	23	340	287	0	171	337	2	416	7163	437	2138	84	1	1	15	1	684	93	69	73	3	99	288	687	5	131	252	700	250	115	178	242	21	1361	117	32	0	0	0	110	31	288	17	0	747	2	360	468	907	340	19	265	726	189	789	253	29	0	0	0	0	0	1	0	7	207	401	111	92	158	522	1083	19	359	0	0	0	0	0	1	0	3	0	0	0	2	28	0	0	0	0	0	72	5	0	8	24	1	1	12	11	1	0	33	28	0	1852	1755	56	2578
2021-08-30	31	402	44	401	53	862	748	65	13	65	11	914	3	1079	540	7	99	42	51	3285	23	34	280	2	468	118	5	0	0	1	0	4	0	0	5	4	6	1308	395	269	1144	604	935	22	908	1247	589	5740	501	1567	8	66	54	1	0	141	2	43	60	326	2	0	30	1	96	41	44	39	1	194	41	2	1	1	1108	552	463	475	1166	411	6067	425	1536	7	46	35	466	19	340	287	0	171	337	2	581	6092	258	2114	100	13	1	10	6	792	28	158	112	0	101	263	480	29	159	223	644	210	131	242	376	20	625	132	11	0	1	0	607	56	48	48	0	472	2	219	433	612	202	7	190	513	214	616	133	13	1	0	0	0	0	4	0	1	160	464	136	54	250	760	1265	37	255	2	0	0	0	0	1	0	1	0	2	0	0	5	0	4	3	0	0	5	1	0	10	22	2	7	3	8	1	4	59	26	0	2265	2084	71	2310
2021-08-31	31	402	31	661	42	816	967	12	13	65	11	914	3	929	653	9	53	153	74	2460	24	78	299	63	253	118	5	0	0	1	0	2	15	0	5	4	21	1479	417	215	1204	539	953	24	743	1383	836	7338	378	2374	1	76	54	1	0	141	2	43	60	326	2	0	30	1	86	37	57	32	1	200	69	2	8	3	1036	915	508	628	1010	494	5836	429	2309	5	72	2	529	11	340	287	0	171	337	2	697	6400	883	1962	116	13	1	10	6	1020	30	42	63	5	69	298	783	24	159	223	644	210	131	242	376	20	625	132	11	0	2	0	194	37	15	33	0	1205	17	222	489	695	352	12	207	654	204	387	166	28	2	0	1	0	0	1	0	3	160	464	136	54	250	760	1265	37	255	2	0	0	0	0	1	0	0	0	1	0	0	31	0	0	3	0	0	5	1	0	10	16	0	2	3	5	6	5	32	34	0	2159	1942	64	2594
2021-09-01	21	891	31	237	101	800	662	18	16	167	8	453	6	809	676	5	47	85	54	1362	20	51	254	3	397	64	0	0	0	1	0	2	0	0	1	3	32	1504	309	291	899	585	828	29	1385	1514	634	6921	613	2065	3	41	68	10	0	146	0	13	29	267	1	0	0	0	165	32	27	34	0	190	86	6	7	1	1371	1003	508	558	949	552	8377	481	2467	5	46	23	644	4	490	144	1	220	75	0	686	6326	429	2086	72	98	1	13	14	1068	57	91	193	0	119	276	702	7	108	311	692	195	174	232	544	50	988	129	10	0	2	0	112	53	16	51	0	776	14	457	431	531	249	0	318	703	198	817	162	18	1	0	0	0	0	0	0	0	310	442	89	47	133	445	759	42	315	3	0	0	0	0	0	0	0	0	13	0	1	11	0	0	3	0	0	0	3	0	32	19	2	11	9	5	2	3	22	25	0	1993	1585	33	2430
2021-09-02	26	249	14	455	88	989	916	105	11	115	3	672	1	862	475	7	59	62	63	1145	47	131	259	1	586	77	4	1	0	0	1	6	0	0	2	3	23	1247	407	301	990	629	930	23	1229	2052	1216	6278	594	2436	11	56	102	2	1	62	1	34	60	229	0	0	0	0	103	21	66	31	1	139	63	8	4	5	1446	772	622	426	1062	759	8549	501	2163	15	50	21	503	22	163	63	0	159	145	0	463	6067	425	1536	46	129	0	31	1	708	31	79	84	1	85	276	619	1	129	202	606	329	351	230	440	44	637	131	20	0	0	0	580	26	29	12	0	638	16	156	554	541	209	7	254	588	224	701	159	1	11	0	0	0	0	2	0	0	213	400	73	45	145	587	1200	184	198	7	0	0	0	0	1	0	1	0	1	0	1	6	0	0	1	0	0	8	8	0	14	27	1	7	3	6	2	1	70	39	0	2145	2455	90	2329
2021-09-03	32	459	494	352	67	986	624	81	40	24	36	640	3	816	628	5	124	53	66	1572	53	72	316	16	576	59	0	0	0	3	0	36	0	0	3	0	28	1356	399	270	1389	572	940	50	1316	1654	715	7449	440	2183	6	66	78	9	2	52	4	26	43	310	1	1	9	0	83	20	64	25	0	92	73	4	12	7	1371	938	491	610	1291	652	8792	460	2483	9	122	35	678	22	376	136	0	139	92	0	508	5836	429	2309	72	102	3	32	4	964	65	133	106	0	122	190	651	21	89	345	699	200	142	322	361	51	616	108	16	1	4	2	179	47	21	75	0	673	4	112	752	414	322	5	203	594	127	801	62	33	1	0	0	0	0	0	0	0	205	401	97	55	194	356	637	38	200	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	71	0	0	30	21	1	3	13	5	0	5	63	55	0	2331	1470	80	2404
2021-09-04	24	320	24	343	73	884	774	28	12	91	13	630	7	800	558	5	51	238	78	2056	45	56	303	1	709	117	0	0	0	7	1	3	1	0	3	2	7	1434	338	242	1450	794	1003	61	1251	1752	725	6606	560	2028	0	51	69	20	0	15	15	47	48	320	1	0	3	2	95	32	18	20	1	185	68	6	22	17	1514	930	414	714	1255	573	7084	425	2450	2	56	23	646	9	255	101	1	361	120	0	508	8377	481	2467	46	113	1	31	3	664	48	100	163	0	157	175	481	1	124	290	531	95	173	228	365	54	616	75	16	0	1	1	295	50	12	34	1	687	4	150	446	286	234	8	287	706	203	851	230	20	0	0	0	0	0	0	0	0	336	296	95	41	167	620	675	53	408	5	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	25	6	0	2	24	2	1	10	29	50	1	2077	1329	99	2279
2021-09-05	30	222	8	327	88	1140	861	95	9	77	38	794	4	989	426	15	91	141	51	1228	47	98	383	37	843	65	1	0	0	2	0	0	1	1	0	2	15	1078	459	269	1057	926	1069	21	1111	1665	963	7307	534	1442	3	47	66	35	5	10	2	39	44	391	1	0	10	4	55	34	31	12	2	133	65	3	17	8	1610	870	526	602	1379	581	6565	598	1883	2	63	36	564	17	463	109	1	250	108	2	622	8549	501	2163	50	241	0	34	7	598	58	116	92	1	149	196	395	7	114	206	523	312	157	263	424	17	819	71	25	0	1	0	428	42	25	25	0	509	13	313	412	312	206	4	259	651	190	678	205	12	3	0	0	0	0	2	0	15	292	480	76	49	195	419	1548	73	313	5	0	0	0	1	2	0	0	0	1	0	3	9	0	0	0	0	0	0	0	0	23	16	1	14	7	6	2	13	50	29	0	2165	1587	78	2136
2021-09-06	17	337	61	242	87	1215	935	59	11	89	17	826	2	986	610	9	64	329	48	1481	42	125	405	9	556	137	3	1	0	2	1	5	0	2	1	1	12	1213	295	193	1082	646	938	20	1251	1728	1566	5706	688	1360	2	43	125	2	3	258	4	108	31	250	0	1	21	0	98	27	126	14	0	110	112	9	8	3	1328	914	360	604	1247	589	5740	501	1567	8	66	192	1199	18	139	68	0	221	81	1	491	8792	460	2483	122	397	3	39	6	585	62	133	36	4	211	233	402	10	118	230	698	180	185	225	286	61	1550	82	33	0	0	0	571	43	11	34	0	965	19	265	565	270	225	2	305	600	158	415	212	30	6	0	2	0	0	4	0	2	258	326	85	97	305	391	1137	58	477	2	0	0	0	0	0	0	0	0	0	0	0	14	1	0	0	0	0	2	0	0	22	30	3	10	3	6	0	2	27	18	1	2101	1599	38	1844
2021-09-07	18	426	24	294	84	564	953	104	15	48	12	746	2	884	714	2	43	313	34	1606	30	63	493	3	571	148	4	1	0	3	2	1	0	0	1	5	15	1458	448	229	1197	670	1101	37	1275	2103	835	5753	498	1765	0	41	98	3	1	541	1	54	55	248	2	0	5	0	102	35	38	30	0	93	60	10	1	0	1830	1030	578	539	1383	836	7338	378	2374	1	76	18	616	28	158	48	24	201	125	8	414	7084	425	2450	56	153	7	20	4	499	32	92	71	2	250	160	372	0	123	358	788	258	140	244	289	43	1005	93	26	0	4	0	1103	66	25	59	0	706	10	316	355	341	178	1	336	703	117	455	209	8	1	0	0	0	1	4	0	3	327	297	188	78	313	750	1424	87	436	2	0	0	0	0	0	0	0	0	0	0	2	12	0	0	0	0	0	0	0	0	20	10	5	4	5	14	1	1	50	31	1	2174	1487	20	2107
2021-09-08	10	417	24	374	120	1015	828	24	9	89	3	726	1	1140	602	2	37	344	28	1196	107	88	401	6	505	108	1	0	0	1	1	0	0	0	0	0	18	1471	375	256	1319	675	1036	50	1867	2413	1403	6858	487	1587	5	25	108	2	0	23	33	29	18	271	2	0	0	1	101	31	87	12	1	162	106	11	3	19	1534	1284	636	585	1514	634	6921	613	2065	3	41	18	524	11	120	49	17	252	71	0	526	6565	598	1883	63	16	1	36	12	490	30	104	72	4	209	169	295	0	135	183	897	152	237	279	281	68	1133	64	47	0	22	1	298	49	28	80	3	1086	34	282	456	204	314	1	350	707	106	466	191	27	0	0	1	0	0	0	0	3	288	373	98	99	363	479	1722	71	557	2	0	0	0	0	0	0	0	0	1	0	2	3	0	0	0	0	0	53	1	0	6	18	1	13	3	4	6	7	58	14	0	1867	1564	74	2067
2021-09-09	16	277	29	403	135	899	930	63	25	45	2	464	3	1215	604	8	59	203	32	862	65	351	409	4	507	80	1	2	0	4	0	0	0	0	1	1	6	1438	340	207	1341	736	1229	42	1655	2583	1206	7175	621	1439	9	26	100	17	2	33	119	33	29	203	0	0	1	0	103	40	143	40	0	176	139	29	3	6	2143	972	494	629	2052	1216	6278	594	2436	11	56	34	370	22	165	34	1	163	119	0	360	5740	501	1567	66	10	8	24	10	521	62	99	40	0	119	180	422	10	151	222	899	214	142	323	406	82	1271	80	16	0	16	1	302	61	36	42	8	564	16	198	468	340	150	4	232	419	171	704	200	17	0	0	0	0	3	0	0	7	365	254	205	100	280	454	1278	49	338	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	28	0	0	10	7	2	3	14	4	0	0	39	15	0	2032	1355	108	2298
2021-09-10	14	1428	46	415	106	974	940	8	20	10	1	561	0	564	539	1	48	92	14	1757	71	144	403	17	593	119	3	1	0	6	3	0	0	1	0	1	15	1254	485	252	1366	517	1248	64	1523	2738	2548	6974	521	1652	1	24	100	3	5	67	45	115	42	274	1	3	0	1	80	59	171	28	2	101	131	44	2	10	1807	1088	723	572	1654	715	7449	440	2183	6	66	27	397	19	273	83	7	199	103	0	578	7338	378	2374	76	27	3	44	6	369	44	157	42	0	59	132	408	3	89	835	638	247	180	251	352	50	1398	85	39	0	4	0	321	103	41	80	5	730	29	231	524	262	184	3	233	631	108	769	106	18	0	1	0	0	0	0	0	1	257	329	144	77	245	649	1149	93	320	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	45	2	2	9	19	0	14	4	1	1	2	31	14	0	2297	1808	77	2246
2021-09-11	22	829	50	535	96	727	1003	46	18	79	7	712	2	1015	585	3	228	101	21	1082	40	102	374	8	685	140	0	2	0	3	0	16	0	0	1	2	7	1320	490	198	1354	664	946	38	1459	2651	1964	7011	495	1220	9	41	69	2	5	64	96	12	34	532	1	2	8	2	67	40	98	40	0	113	127	34	4	11	1796	1370	521	794	1752	725	6606	560	2028	0	51	26	259	21	170	69	2	168	86	1	636	6921	613	2065	41	16	1	26	15	777	48	89	82	4	144	142	435	14	150	278	541	300	243	271	270	38	1247	54	49	0	14	0	396	95	46	51	3	557	41	204	426	248	170	2	309	699	66	884	176	10	0	0	0	0	0	1	0	6	384	321	126	85	187	512	1328	93	483	3	0	0	0	0	1	0	0	0	11	0	0	3	0	0	0	0	0	16	4	0	35	21	0	8	27	1	5	10	35	46	2	2282	1390	73	2163
2021-09-12	16	823	21	303	116	698	1069	35	23	32	4	751	4	899	629	11	188	45	30	1214	62	85	409	15	618	172	1	0	0	9	0	4	0	0	0	1	8	1435	340	283	1118	598	703	54	1501	2638	1772	5379	534	999	4	24	105	1	15	49	79	62	102	429	1	6	11	0	61	47	58	63	2	112	109	22	0	9	1596	1025	631	926	1665	963	7307	534	1442	3	47	63	319	49	135	44	25	173	108	3	494	6278	594	2436	56	10	141	69	28	742	79	118	99	0	149	118	374	1	133	411	794	314	231	298	235	140	609	66	45	0	5	0	442	86	96	241	0	1007	20	326	504	337	178	5	378	569	82	559	250	23	2	0	0	0	0	4	0	3	348	297	122	63	259	405	2082	60	540	6	0	0	1	0	1	0	1	0	4	0	1	13	0	0	0	0	0	0	0	0	12	14	0	3	11	1	2	6	53	44	0	2110	1256	67	1717
2021-09-13	13	435	36	483	133	343	938	4	13	6	8	551	4	974	572	6	111	50	13	1345	97	106	450	0	331	302	0	0	0	4	0	26	2	0	2	2	6	1070	206	156	1011	506	952	57	1451	2474	1538	4316	470	891	7	24	103	0	7	29	28	105	26	333	0	12	6	0	74	39	103	29	0	92	117	13	3	7	1592	1227	1120	646	1728	1566	5706	688	1360	2	43	42	556	202	101	72	29	222	158	1	723	7449	440	2183	66	60	23	76	10	802	44	58	121	2	138	101	511	2	211	323	1033	321	234	239	472	93	1521	60	77	0	14	0	535	85	143	61	1	837	27	289	363	179	145	5	335	544	46	462	158	7	9	0	0	0	0	0	0	3	467	339	100	56	395	395	1783	148	521	4	1	0	1	0	0	0	2	0	2	0	2	7	0	0	0	0	0	22	3	0	5	20	0	0	0	3	0	14	13	28	0	2030	1191	41	1649
2021-09-14	5	532	56	517	134	490	1101	8	33	21	5	577	2	727	794	0	92	11	10	1103	86	169	389	34	323	147	5	2	0	1	1	0	0	1	1	0	15	1406	329	143	856	521	1242	74	2054	3376	1543	4645	383	1284	4	27	45	2	1	260	0	62	31	283	0	9	16	1	84	53	226	51	3	92	142	14	1	8	1863	1268	623	670	2103	835	5753	498	1765	0	41	34	391	13	121	101	0	178	55	1	521	6606	560	2028	51	113	17	68	12	492	88	40	85	0	56	116	154	1	236	526	1537	400	210	286	289	189	1749	38	40	0	1	4	460	85	113	92	4	1036	89	257	430	214	119	1	273	744	86	503	113	10	12	0	0	0	1	0	0	4	335	371	124	178	266	533	1269	165	306	6	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	11	8	0	18	8	0	3	11	3	3	5	52	68	0	1974	1207	30	1784
2021-09-15	20	503	51	459	171	577	1036	30	27	80	17	379	1	698	926	3	33	14	15	910	142	70	514	9	396	182	2	0	0	1	1	32	0	0	1	0	8	1434	190	222	1174	522	1390	44	1427	3224	1667	6325	744	1128	4	21	48	3	5	67	8	110	34	260	0	7	11	0	182	26	221	34	1	134	202	57	3	8	1852	1351	579	675	2413	1403	6858	487	1587	5	25	42	381	475	118	37	0	251	61	0	631	7307	534	1442	47	31	16	150	10	269	31	145	83	0	91	97	182	0	255	484	1603	222	509	370	363	70	1499	26	53	0	0	0	535	79	70	74	0	889	92	401	366	245	155	1	230	718	43	650	138	5	14	0	2	0	2	0	0	6	433	109	190	116	338	324	1507	119	398	3	0	0	0	0	0	0	3	0	2	0	1	2	0	0	0	0	0	1	5	0	15	14	1	0	17	0	0	0	18	26	0	1860	1178	108	2015
2021-09-16	9	481	49	590	245	556	1229	8	32	17	2	323	0	343	646	2	38	14	19	1300	195	214	449	17	607	115	2	0	0	0	1	4	0	3	0	1	16	1222	269	170	1446	690	1170	67	2078	3487	2024	6936	567	881	3	20	105	1	14	60	13	35	69	268	0	1	3	4	121	35	164	53	2	91	143	16	1	6	2137	1271	737	736	2583	1206	7175	621	1439	9	26	26	288	392	91	24	0	183	86	1	1120	5706	688	1360	43	7	33	50	10	451	17	64	69	0	72	132	318	1	225	575	1619	382	376	326	423	102	1542	24	62	0	1	0	719	141	65	54	14	1466	80	347	392	230	152	8	184	570	56	480	101	6	5	0	0	0	1	1	0	13	224	357	70	159	187	405	1275	58	342	7	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	7	0	7	13	0	0	8	1	0	3	13	26	0	2206	1233	80	1982
2021-09-17	9	368	42	751	252	608	1248	1	26	46	3	499	5	490	670	0	36	20	14	1382	96	236	393	22	1086	203	0	0	0	4	1	1	0	1	0	0	10	869	287	198	1596	610	939	76	1829	3010	2224	5920	488	1068	8	39	67	10	98	33	4	41	80	184	9	2	16	2	100	45	225	89	1	116	163	0	2	4	1932	1281	610	517	2738	2548	6974	521	1652	1	24	33	499	245	169	36	1	225	54	1	623	5753	498	1765	41	38	189	159	15	436	72	233	99	0	92	94	226	1	211	569	1280	317	396	647	388	177	1740	22	41	0	7	0	362	114	61	107	13	1314	22	334	449	154	184	0	248	559	77	641	97	7	6	0	0	0	3	0	0	2	391	343	243	139	159	433	1650	201	297	0	0	0	0	0	1	0	0	0	0	0	2	5	0	0	0	0	0	0	1	0	13	9	0	1	1	1	0	5	10	18	1	2334	1173	41	1533
2021-09-18	4	692	35	431	176	405	946	13	38	23	14	353	0	577	675	5	182	38	52	1013	142	126	432	14	870	160	2	0	0	1	0	0	0	4	0	0	6	1214	263	131	1120	579	1061	98	1920	2834	2427	5814	739	1111	5	48	77	1	140	174	6	65	37	260	1	4	19	6	387	30	332	42	3	84	112	16	6	3	1880	1039	882	664	2651	1964	7011	495	1220	9	41	16	387	31	142	39	0	303	79	2	579	6858	487	1587	25	9	45	77	7	426	43	81	198	6	116	114	212	5	146	289	771	369	295	666	261	123	945	50	51	0	0	1	329	150	84	114	16	1213	20	250	592	200	223	2	199	536	32	816	152	6	3	0	0	0	0	0	0	4	407	406	149	152	220	512	1743	156	477	6	0	1	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	38	16	0	0	2	0	0	10	2	14	0	2208	1073	33	1395
2021-09-19	13	401	43	457	153	508	703	15	25	41	13	348	1	556	736	9	36	26	26	978	114	139	526	1	770	220	6	1	0	4	1	1	0	1	0	0	5	1420	207	144	1222	839	1208	56	1378	2578	2522	4591	789	680	2	48	75	10	3	18	16	82	30	199	2	0	19	4	115	48	290	91	1	91	125	8	6	2	1948	1196	558	598	2638	1772	5379	534	999	4	24	8	660	72	137	100	0	407	175	2	737	7175	621	1439	26	3	26	107	7	730	38	191	155	0	188	101	227	1	170	474	1340	475	426	651	301	144	609	24	48	0	9	0	368	133	31	135	3	1199	33	521	498	223	134	0	201	569	62	483	185	3	7	0	0	0	4	0	0	3	699	441	189	150	183	323	2251	203	660	14	0	0	0	0	1	0	0	0	0	0	0	3	0	0	1	0	0	0	2	0	22	3	0	37	5	0	0	3	10	12	0	1948	809	76	1356
2021-09-20	6	441	34	539	344	478	952	1	46	25	3	652	0	608	517	1	101	32	42	1001	142	176	406	1	693	248	8	14	0	4	0	1	0	0	0	0	6	1050	162	125	1090	788	1144	71	1780	2310	2028	3567	544	672	2	41	156	1	1	169	12	10	30	196	3	2	27	2	102	44	429	17	3	92	82	15	1	3	1602	1176	363	506	2474	1538	4316	470	891	7	24	25	512	46	130	37	0	154	78	3	610	6974	521	1652	24	17	8	132	7	233	257	89	108	3	87	109	230	0	179	309	970	288	460	657	351	190	1580	17	50	0	3	0	470	121	52	170	3	1391	81	513	627	167	183	2	163	661	12	379	156	4	0	0	0	0	0	0	0	0	615	426	291	157	362	608	2277	233	655	17	1	0	0	1	0	0	0	0	0	0	1	12	0	0	0	1	1	0	0	0	10	2	0	2	2	0	0	2	2	4	0	1598	967	51	1255
2021-09-21	3	1204	38	526	291	351	1242	12	30	22	11	356	3	405	664	9	15	65	9	868	156	102	401	32	437	382	3	0	0	2	1	6	0	3	0	0	22	1338	264	127	1184	798	1204	64	1732	2594	2285	4371	608	1003	1	25	278	6	9	58	12	21	18	247	0	1	29	5	170	55	370	24	1	111	172	1	2	6	1772	1422	396	521	3376	1543	4645	383	1284	4	27	17	346	68	141	55	5	276	115	0	882	7011	495	1220	41	7	12	116	26	431	30	122	1215	0	127	85	123	3	386	453	745	603	362	474	261	171	1174	35	51	0	1	0	423	135	48	245	8	545	57	576	314	219	205	0	166	682	18	310	130	15	3	0	0	0	0	0	0	3	406	467	370	161	302	612	2163	139	641	84	0	0	0	0	1	0	1	0	1	0	1	4	0	0	0	0	0	2	1	0	39	1	0	1	8	0	0	0	11	13	0	1959	786	23	1291
2021-09-22	5	1015	49	633	332	269	1390	13	27	41	42	403	5	508	598	4	26	14	7	910	166	197	453	29	585	276	18	1	0	3	2	12	0	0	1	0	19	1573	313	170	1490	715	899	33	1762	2430	2414	3711	506	573	3	34	167	4	9	57	6	17	23	252	0	0	2	2	169	91	662	55	0	144	160	22	3	10	2279	1424	342	522	3224	1667	6325	744	1128	4	21	15	311	30	86	39	0	124	158	8	558	5379	534	999	24	3	10	137	23	211	28	64	148	4	135	110	303	0	240	353	711	261	371	497	644	391	1611	24	100	0	10	0	466	161	61	138	13	782	178	435	239	165	167	2	193	507	37	635	104	7	5	0	0	0	0	1	0	1	477	613	396	227	359	749	1647	185	654	36	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	13	2	0	39	3	1	1	6	0	0	0	1	16	0	1880	1007	97	1199
2021-09-23	14	535	45	748	302	526	1170	0	51	10	38	625	0	478	506	7	15	22	11	932	105	108	498	3	677	279	8	1	1	0	1	1	0	0	0	0	4	1264	292	175	844	599	990	90	1600	2329	2992	4073	987	731	5	37	118	4	124	31	45	8	43	189	4	1	2	4	130	44	476	105	0	89	82	11	3	14	1538	1312	515	690	3487	2024	6936	567	881	3	20	12	289	196	161	4	0	140	64	14	363	4316	470	891	24	1	39	62	11	428	96	100	308	0	155	94	155	6	372	452	682	457	530	516	461	229	2063	21	41	0	5	0	425	78	75	208	7	1421	131	548	282	81	180	1	129	577	27	531	77	13	2	0	0	0	0	0	0	3	549	626	434	263	372	663	2235	266	447	37	0	1	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	1	3	0	5	3	0	0	1	0	0	1	12	29	0	1913	783	113	1629
